"","age_sample","gc","DSI_F","DSI_M","proprank","adv_cumulative","n_adults","n_adults_squared","mean_tmax_30d","rain_anom_3mo","n_adult_mat_kin","avg_mat_kin","percent_days_with_infant","grp","percent_days_cycling","avg_density","avg_age","hydroyear","adv_rain","adv_sib","adv_density","adv_mom","adv_mom_rank","adv_mom_dsi","adv_01","adv_12","adv_02","season","state","t","treatment_factor","ID"
"3",4.251882272,4.26647548151378,1.04183653,-0.869317059,0.857142857,3,8,64,31.85714286,14.11162791,1,1,0,1.21,NA,8.068493151,3.753593429,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Subadult",0.0156901350461145,"FALSE",1
"4",4.268309377,2.99623214859564,1.090674489,-0.848894224,0.857142857,3,9,81,31.76666667,4.423255814,1,1,0,1.21,1,8.057534247,3.770020534,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.0168663581749006,"FALSE",1
"5",4.31211499,4.37977409962059,1.069794592,-0.850758451,0.857142857,3,9,81,30.55,46.303125,1,1,0,1.21,1,8.057534247,3.813826146,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.0200029531611294,"FALSE",1
"6",4.34770705,4.43414458893599,0.99256323,-0.908632962,0.857142857,3,9,81,30.46551724,24.45,1,1,0,1.21,1,8.084931507,3.849418207,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.0225514365471639,"FALSE",1
"7",4.484599589,4.35683702360022,1.066380759,-1.321081748,0.857142857,3,9,81,36.18333333,4.30625,1,1,0,1.21,1,8.221917808,3.986310746,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.0323532957627747,"FALSE",1
"8",4.709103354,3.36522472120334,1.181667491,0.291425858,0.857142857,3,9,81,30.14285714,-4.544186047,1,1,0,1.21,1,8.446575342,4.210814511,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.048428344950843,"FALSE",1
"9",4.728268309,4.90253027499114,1.298913732,0.283685923,0.857142857,3,9,81,29.92857143,-1.374418605,1,1,0,1.21,1,8.465753425,4.229979466,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.0498006052080914,"FALSE",1
"10",4.772073922,3.8546057345582,1.35642569,0.288302271,0.857142857,3,9,81,30.1,20.74651163,1,1,0,1.21,1,8.509589041,4.273785079,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.0529372001943201,"FALSE",1
"11",4.810403833,4.43248207816237,1.22315825,0.292820653,0.857142857,3,9,81,30.63333333,39.3547619,1,1,0,1.21,1,8.547945205,4.31211499,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.0556817207804194,"FALSE",1
"12",4.826830938,3.80599560078262,1.256724268,0.337020333,0.857142857,3,9,81,30,52.7452381,1,1,0,1.21,1,8.564383562,4.328542094,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.0568579439092055,"FALSE",1
"13",4.83504449,3.43398720448515,1.249333148,0.326805532,0.857142857,3,9,81,30,59.13809524,1,1,0,1.21,1,8.57260274,4.336755647,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.0574460554377973,"FALSE",1
"14",4.845995893,3.20842136696434,1.233729212,0.315087367,0.857142857,3,9,81,29.89285714,68.24047619,1,1,0,1.21,1,8.583561644,4.34770705,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.0582302041664539,"FALSE",1
"15",4.862422998,3.37622139559198,1.226583218,0.316898182,0.857142857,3,9,81,29.88888889,75.61190476,1,1,0,1.21,1,8.6,4.364134155,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.05940642729524,"FALSE",1
"16",4.925393566,4.52677611856008,1.139573509,0.607793661,0.857142857,3,9,81,29.37931034,5.128571429,1,1,0,1.21,1,8.663013699,4.427104723,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.0639152825387171,"FALSE",1
"17",4.963723477,4.24606371685794,1.188987515,0.646499189,0.857142857,3,9,81,30.46428571,-3.069047619,1,1,0,1.21,1,8.701369863,4.465434634,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.0666598031248163,"FALSE",1
"18",5.070499658,4.12244599233298,1.333121767,1.405814527,0.857142857,3,9,81,32.53571429,-1.414285714,1,1,0,1.21,1,8.808219178,4.572210815,"2003",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.0743052533545222,"FALSE",1
"19",5.248459959,3.5507661519843,1.589646227,2.21138527,0.857142857,3,9,81,33.03703704,-57.83488372,1,1,0,1.21,1,8.98630137,4.750171116,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.087047670356297,"FALSE",1
"20",5.256673511,4.10610842914234,1.593192788,2.22630359,0.857142857,3,9,81,33.25925926,-65.40930233,1,1,0,1.21,1,8.994520548,4.758384668,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.0876357818848888,"FALSE",1
"21",5.314168378,3.7605021977869,1.552118853,2.368886107,0.857142857,3,9,81,33.59259259,-114.834375,1,1,0,1.21,1,9,4.815879535,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.0917525627998389,"FALSE",1
"22",5.437371663,3.40518940293169,1.64234057,2.5947769,0.857142857,3,9,81,32.44444444,-46.4,1,1,0,1.21,1,9,4.93908282,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.100574236086728,"FALSE",1
"23",5.445585216,5.07685989300548,1.65314723,2.608584245,0.857142857,3,10,100,32.60714286,-45.559375,1,1,0,1.21,1,9.010958904,4.947296372,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.101162347686923,"FALSE",1
"24",5.587953457,4.28620382349654,1.592059609,2.439446553,0.875,3,11,121,34.38461538,14.04883721,1,1,0,1.21,1,9.243169399,5.088295688,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.111356281302663,"FALSE",1
"25",5.768651608,4.43734307534459,1.366070509,2.306272364,0.888888889,3,15,225,31.86206897,-73.1,1,1,0,1.21,1,9.75136612,5.26899384,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.1242947354329,"FALSE",1
"26",5.779603012,4.84827321504191,1.374425193,2.186734319,0.888888889,3,18,324,31.27586207,-65.11395349,1,1,0,1.21,1,9.833333333,5.279945243,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.125078884233159,"FALSE",1
"27",5.785078713,4.50601261445487,1.415611551,2.160709589,0.888888889,3,19,361,31,-61.58372093,1,1,0,1.21,1,9.882513661,5.285420945,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.125470958561686,"FALSE",1
"28",5.826146475,5.11451471347228,1.387945779,2.12640971,0.888888889,3,20,400,30.03333333,-37.0547619,1,1,0,1.21,1,10.27868852,5.326488706,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.12841151634785,"FALSE",1
"29",5.908281999,3.78985537145394,1.500660304,2.240522334,0.888888889,3,18,324,30.78571429,-14.55238095,1,1,0,1.21,1,11.09016393,5.40862423,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.134292631920178,"FALSE",1
"30",5.941136208,3.52812367523454,1.537696279,2.225596284,0.888888889,3,19,361,31,-4.99047619,1,1,0,1.21,1,11.3989071,5.441478439,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.136645078106148,"FALSE",1
"31",6.039698836,3.54443154974806,1.586996325,2.110624208,0.888888889,3,20,400,32.21428571,-1.111904762,1,1,0,1.21,0.986338798,12.5273224,5.540041068,"2004",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Pregnant",0.14370241673566,"FALSE",1
"32",6.165639973,3.54269694393586,1.304301921,2.257266595,0.888888889,3,17,289,33.55555556,-16.37857143,1,1,0,1.21,0.860655738,13.70765027,5.665982204,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Pregnant",0.152720127294216,"FALSE",1
"33",6.239561944,3.89893776587949,1.083381992,2.219275408,0.888888889,3,17,289,33.37931034,-52.75581395,1,1,0,1.21,0.786885246,14.29781421,5.739904175,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Pregnant",0.15801313126635,"FALSE",1
"34",6.346338125,4.34237582904409,1.194704198,2.215180708,0.875,3,14,196,34.5,-67.43125,1,1,0,1.21,0.680327869,15.08196721,5.846680356,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Pregnant",0.165658581496056,"FALSE",1
"35",6.507871321,4.8168077971161,1.535891985,2.053612589,0.857142857,3,12,144,36.55555556,-36.975,1,1,0,1.21,0.517808219,15.56438356,6.009582478,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Pregnant",0.177224775369045,"FALSE",1
"36",6.53798768,4.46556323160167,1.582922862,2.203262561,0.857142857,3,11,121,36.11111111,35.715625,1,1,0,1.21,0.487671233,15.59178082,6.039698836,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Lactating",0.179381184426552,"FALSE",1
"37",6.650239562,4.2284382967028,1.870632589,1.679159699,0.875,3,12,144,32.75862069,65.60930233,1,1,0.095890411,1.21,0.375342466,15.6630137,6.151950719,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Lactating",0.187418708984785,"FALSE",1
"38",6.655715264,3.97424634860828,1.851683539,1.676258457,0.875,3,12,144,32.96551724,63.8372093,1,1,0.101369863,1.21,0.369863014,15.66575342,6.15742642,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Lactating",0.187810783384915,"FALSE",1
"39",6.702258727,4.21493845852052,1.791420074,1.692180872,0.875,3,13,169,34.4137931,73.64186047,1,1,0.147945205,1.21,0.323287671,15.76438356,6.203969884,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Lactating",0.191143415499606,"FALSE",1
"40",6.726899384,4.17730608293645,1.846463446,1.548068258,0.875,3,13,169,33.3,56.55581395,1,1,0.17260274,1.21,0.298630137,15.81917808,6.228610541,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.192907750156984,"FALSE",1
"41",6.776180698,4.06748710805222,1.817632302,1.717217969,0.875,3,12,144,31.75,79.68139535,1,1,0.208219178,1.21,0.249315068,15.67123288,6.277891855,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.196436419471739,"FALSE",1
"42",6.81724846,4.45921913050379,1.879963884,2.068186851,0.875,3,14,196,30.67857143,39.89285714,1,1,0.208219178,1.21,0.208219178,15.43561644,6.318959617,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.199376977257903,"FALSE",1
"43",6.863791923,3.88834487807357,1.995842846,1.859303385,0.875,3,14,196,29.13333333,-11.28809524,1,1,0.208219178,1.21,0.161643836,15.16986301,6.36550308,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.202709609372594,"FALSE",1
"44",6.872005476,3.97574869630869,2.000250978,1.91059121,0.875,3,14,196,29.3,-5.980952381,1,1,0.208219178,1.21,0.153424658,15.12876712,6.373716632,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.203297720972789,"FALSE",1
"45",6.913073238,3.99489248325044,1.966665037,1.631349618,0.875,3,14,196,28.82758621,10.83333333,1,1,0.208219178,1.21,0.112328767,14.96438356,6.414784394,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.206238278758953,"FALSE",1
"46",7.008898015,4.46567820716949,2.157095242,1.269242644,0.875,3,14,196,31.48148148,0.452380952,1,1,0.208219178,1.21,0.016438356,14.38356164,6.510609172,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.213099580188399,"FALSE",1
"47",7.014373717,4.5128355747853,2.162996189,1.263595526,0.875,3,14,196,31.77777778,0.473809524,1,1,0.208219178,1.21,0.010958904,14.34520548,6.516084873,"2005",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.213491654588529,"FALSE",1
"48",7.143052704,4.33768282082183,2.143207986,1.178302759,0.875,3,15,225,34.42857143,-6.419047619,1,1,0.208219178,1.21,0.043835616,13.81369863,6.64476386,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.222705402275548,"FALSE",1
"49",7.151266256,4.5368913452348,2.134424188,1.167332873,0.875,3,15,225,34.37931034,-11.19285714,1,1,0.208219178,1.21,0.052054795,13.79178082,6.652977413,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.22329351380414,"FALSE",1
"50",7.175906913,4.44017761131591,2.264649111,1.257438052,0.875,3,16,256,33.5862069,-13.69285714,1,1,0.208219178,1.21,0.076712329,13.75342466,6.67761807,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.225057848461518,"FALSE",1
"51",7.189596167,3.86681641259007,2.322601067,1.348636292,0.875,3,16,256,33.56666667,-16.34651163,1,1,0.208219178,1.21,0.090410959,13.73972603,6.691307324,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.226038034390239,"FALSE",1
"52",7.20054757,4.43105486574124,2.335061822,1.365380518,0.875,3,16,256,33.4,-23.56744186,1,1,0.208219178,1.21,0.101369863,13.72876712,6.702258727,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.226822183118896,"FALSE",1
"53",7.206023272,4.24849524204936,2.365335063,1.329661969,0.875,3,16,256,33.23333333,-19.35581395,1,1,0.208219178,1.21,0.106849315,13.72328767,6.707734428,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.227214257519025,"FALSE",1
"54",7.23613963,4.80352912047967,2.081091096,0.545725308,0.875,3,16,256,32.53333333,-43.61860465,1,1,0.208219178,1.21,0.136986301,13.69315068,6.737850787,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.22937066650493,"FALSE",1
"55",7.249828884,3.96347628701706,2.074811411,0.525751236,0.875,3,16,256,32.8,-56.23488372,1,1,0.208219178,1.21,0.150684932,13.67945205,6.751540041,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.230350852433651,"FALSE",1
"56",7.258042437,4.70718511139482,2.067981652,0.52480775,0.875,3,16,256,33.13333333,-63.80930233,1,1,0.208219178,1.21,0.15890411,13.67123288,6.759753593,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.230938964033846,"FALSE",1
"57",7.274469541,5.35450864619778,2.056865217,0.516506519,0.875,3,16,256,33.23333333,-72.78372093,1,1,0.208219178,1.21,0.175342466,13.65479452,6.776180698,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.232115187091029,"FALSE",1
"58",7.288158795,3.49923112193352,2.036740196,0.496664868,0.875,3,16,256,33.5,-84.50465116,1,1,0.208219178,1.21,0.189041096,13.64109589,6.789869952,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.233095373019751,"FALSE",1
"59",7.299110198,3.72617523885763,2.040403838,0.503363936,0.875,3,14,196,34.16666667,-91.85348837,1,1,0.208219178,1.21,0.2,13.62465753,6.800821355,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.233879521748407,"FALSE",1
"60",7.326488706,4.11283914485827,2.033530006,0.48471291,0.875,3,15,225,34.03333333,-123.7375,1,1,0.208219178,1.21,0.22739726,13.59452055,6.828199863,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.23583989360585,"FALSE",1
"61",7.342915811,4.14265842250065,2.039596775,0.484707966,0.875,3,16,256,34,-125.95625,1,1,0.208219178,1.21,0.243835616,13.61369863,6.844626968,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.237016116734636,"FALSE",1
"62",7.436002738,4.6552927953913,2.128041618,0.680424545,0.875,3,16,256,35.06896552,-142.45625,1,1,0.208219178,1.21,0.336986301,13.88219178,6.937713895,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.243681381035621,"FALSE",1
"63",7.460643395,4.02767042895411,2.128682126,0.676647836,0.875,3,16,256,36.06666667,-141.784375,1,1,0.208219178,1.21,0.361643836,14.00547945,6.962354552,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.245445715692998,"FALSE",1
"64",7.488021903,4.13564644157921,1.938211786,1.063874201,0.875,3,16,256,35.89655172,-79.75625,1,1,0.208219178,1.21,0.389041096,14.12328767,6.98973306,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.247406087550441,"FALSE",1
"65",7.51266256,4.35786200767458,1.942463328,1.104349671,0.875,3,15,225,35.48275862,-47.978125,1,1,0.208219178,1.21,0.41369863,14.2,7.014373717,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.249170422207819,"FALSE",1
"66",7.529089665,4.41158543691543,1.96619269,1.1793816,0.875,3,15,225,35.03448276,-42.85,1,1,0.208219178,1.21,0.430136986,14.24931507,7.030800821,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.250346645336605,"FALSE",1
"67",7.682409309,5.35658627467201,1.734757478,1.656458864,0.875,3,16,256,31.86206897,40.5372093,1,1,0.079452055,1.21,0.583561644,14.8,7.184120465,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.261324727681002,"FALSE",1
"68",7.68788501,6.20320331035875,1.745697955,1.654293943,0.875,3,16,256,31.89655172,43.49069767,1,1,0.073972603,1.21,0.589041096,14.82191781,7.189596167,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.261716802009529,"FALSE",1
"69",7.742642026,4.5107496103686,1.713460172,1.196227097,0.875,3,16,256,32.60714286,10.17906977,1,1,0.019178082,1.21,0.643835616,14.99178082,7.244353183,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.265637545724414,"FALSE",1
"70",7.780971937,4.49569008536927,1.755345925,1.194239153,0.875,3,16,256,32.37931034,3.486046512,1,1,0,1.21,0.682191781,15.12328767,7.282683094,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Cycling",0.268382066310514,"FALSE",1
"71",7.926078029,5.0809694878304,1.603154483,1.321987547,0.888888889,3,14,196,30.75862069,-9.271428571,1,1,0,1.21,0.761643836,15.28219178,7.427789185,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Pregnant",0.278772037126319,"FALSE",1
"72",7.986310746,4.41546141076012,1.53544571,1.354642788,0.888888889,3,14,196,31.42307692,-1.876190476,1,1,0,1.21,0.761643836,15.28493151,7.488021903,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Pregnant",0.283084855169731,"FALSE",1
"73",7.997262149,3.77184097482828,1.533955243,1.47222909,0.888888889,3,14,196,31.85185185,-1.678571429,1,1,0,1.21,0.761643836,15.29315068,7.498973306,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Pregnant",0.283869003898388,"FALSE",1
"74",8.043805613,4.59289515511248,1.785080778,1.356175823,0.888888889,3,14,196,32.07692308,-0.935714286,1,1,0,1.21,0.761643836,15.28767123,7.545516769,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Pregnant",0.287201636084681,"FALSE",1
"75",8.062970568,4.73646157166927,1.761408483,1.446328404,0.888888889,3,14,196,32.11111111,-1.397619048,1,1,0,1.21,0.761643836,15.26849315,7.564681725,"2006",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Pregnant",0.28857389634193,"FALSE",1
"76",8.147843943,3.96138443496587,1.70123815,1.585490568,0.888888889,3,14,196,33.96296296,-8.569047619,1,1,0,1.21,0.712328767,15.21643836,7.649555099,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Pregnant",0.294651049114322,"FALSE",1
"77",8.158795346,4.25943518208769,1.849016844,1.778706976,0.888888889,3,14,196,33.37037037,0.988095238,1,1,0,1.21,0.701369863,15.20547945,7.660506502,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Pregnant",0.295435197842979,"FALSE",1
"78",8.235455168,4.44123849430573,1.707241985,1.519851264,0.888888889,3,14,196,32.06896552,-2.318604651,1,1,0,1.21,0.624657534,15.05753425,7.737166324,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Pregnant",0.300924239015177,"FALSE",1
"79",8.257357974,4.01962101602616,1.723911872,1.516594036,0.888888889,3,14,196,32.57142857,10.49069767,1,1,0,1.21,0.602739726,15.01369863,7.759069131,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Pregnant",0.30249253647249,"FALSE",1
"80",8.27926078,4.54754107315146,1.767948808,1.516231522,0.888888889,3,14,196,32.39285714,0.955813953,1,1,0,1.21,0.580821918,14.96986301,7.780971937,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Pregnant",0.304060833929804,"FALSE",1
"81",8.48733744,3.69361820846111,1.524990139,1.415675918,0.888888889,3,14,196,35.74074074,156.44375,1,1,0.095890411,1.21,0.37260274,14.5890411,7.989048597,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Lactating",0.318959659989086,"FALSE",1
"82",8.6954141,4.07618059159443,1.59764872,1.50275116,0.888888889,3,14,196,34.08333333,-101.5976744,1,1,0.216438356,1.21,0.164383562,14.42465753,8.197125257,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Lactating",0.333858486048368,"FALSE",1
"83",8.720054757,3.49923112193352,1.59342438,1.518631966,0.888888889,3,14,196,33.5,-103.6186047,1,1,0.216438356,1.21,0.139726027,14.37534247,8.221765914,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Lactating",0.335622820705746,"FALSE",1
"84",8.788501027,3.94623117675788,1.611037996,1.403305149,0.888888889,3,14,196,32.93103448,-67.56511628,1,1,0.216438356,1.21,0.071232877,14.23835616,8.290212183,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.340523750349353,"FALSE",1
"85",8.810403833,3.76491414038993,1.600497036,1.4139589,0.888888889,3,14,196,32.79310345,-49.0452381,1,1,0.216438356,1.21,0.049315068,14.2,8.31211499,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.342092047806666,"FALSE",1
"86",8.873374401,3.85248529271195,1.625268,1.264166847,0.888888889,3,14,196,31.22222222,-26.22380952,1,1,0.216438356,1.21,0,14.1369863,8.375085558,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.346600903050143,"FALSE",1
"87",8.950034223,3.70204244064022,1.608446008,1.179300514,0.888888889,3,13,169,31.14285714,-2.933333333,1,1,0.216438356,1.21,0,14.11506849,8.45174538,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.352089944222341,"FALSE",1
"88",9.07871321,4.83683730824318,1.70604187,1.042466834,0.875,3,12,144,33.76666667,1.683333333,1,1,0.216438356,1.21,0,13.96164384,8.580424367,"2007",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Dry","Lactating",0.36130369190936,"FALSE",1
"89",9.199178645,4.28785330840662,1.283317584,0.53350505,0.875,3,13,169,33.31034483,-25.06744186,1,1,0.216438356,1.21,0.019178082,13.7890411,8.700889802,"2008",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.369929328067788,"FALSE",1
"90",9.212867899,4.18174475250293,1.304295279,0.555490983,0.875,3,15,225,33.17241379,-37.1372093,1,1,0.216438356,1.21,0.032876712,13.7890411,8.714579055,"2008",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Wet","Cycling",0.370909513996509,"FALSE",1
